"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4d2jV5fmX6hbRwaRbY39dt","Wavy","spotify:artist:6DARBhWbfcS9E4yJzcliqQ","Karan Aujla","spotify:album:5H5qWXVkPtu1TXb7sLfckt","Wavy","spotify:artist:6DARBhWbfcS9E4yJzcliqQ","Karan Aujla","2024-11-15","https://i.scdn.co/image/ab67616d0000b273e34f05599c4a42e1cbb1c251","1","1","161000","https://p.scdn.co/mp3-preview/4c1d227ee23983066c276f8b7ad74b3318c1f922?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","AUBEC2362614","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF","Bed Chem","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","spotify:album:3iPSVi54hsacKKl1xIR2eH","Short n' Sweet","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","2024-08-23","https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626","1","6","171869","","false","90","USUM72319094","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:1XBYiRV30ykHw5f4wm6qEn","NIGHTS LIKE THIS","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","spotify:album:63IolVUykZCHMlu2zu9jHS","THE FIRST TIME","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","2023-11-10","https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2","1","8","86983","https://p.scdn.co/mp3-preview/644df54b3b300c95aed1bf5c47033de23d0aaae1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","USSM12308065","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Let It Snow! Let It Snow! Let It Snow!","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","Dean Martin","spotify:album:5I48ENiZiaZZSOpec6PdS5","A Winter Romance","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","Dean Martin","1959-01-01","https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea","1","2","117146","","false","81","USCA25900140","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Who","spotify:artist:1oSPZhvZMIrWW5I41kPkkY","Jimin","spotify:album:15XcLhiVMlSOipUddTNDnr","MUSE","spotify:artist:1oSPZhvZMIrWW5I41kPkkY","Jimin","2024-07-19","https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec","1","6","170887","https://p.scdn.co/mp3-preview/02687a01e9ec00f4e947f39e910c7e0c6fa83e10?cid=9950ac751e34487dbbe027c4fd7f8e99","false","92","USA2P2431062","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","Sweater Weather","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","spotify:album:4xkM0BwLM9H2IUcbYzpcBI","I Love You.","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","2013-04-22","https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921","1","4","240400","https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","90","USSM11300080","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:1QoyuMHNBe7lg3YW4Qtll4","St. Chroma (feat. Daniel Caesar)","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF, spotify:artist:20wkVLutqVOYrc0kxFs7rA","Tyler\, The Creator, Daniel Caesar","spotify:album:0U28P0QVB1QRxpqp5IHOlH","CHROMAKOPIA","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2024-10-28","https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c","1","1","197019","https://p.scdn.co/mp3-preview/12f68f98e16d9cd9c8d9bdaaad2ad41fdeec411e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","90","USQX92405783","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:1EDPVGbyPKJPeGqATwXZvN","The Emptiness Machine","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:4R6FV9NSzhPihHR0h4pI93","From Zero","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2024-11-15","https://i.scdn.co/image/ab67616d0000b273b11a5489e8cb11dd22b930a0","1","2","190427","https://p.scdn.co/mp3-preview/edc686b7336602448c4253ea253441078ead0475?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USWB12403464","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:21B4gaTWnTkuSh77iWEXdS","Juno","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","spotify:album:3iPSVi54hsacKKl1xIR2eH","Short n' Sweet","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","2024-08-23","https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626","1","10","223192","","true","87","USUM72404107","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:3Vr3zh0r7ALn8VLqCiRR10","Stargazing","spotify:artist:3bO19AOone0ubCsfDXDtYt","Myles Smith","spotify:album:3VNxRarx9HUI5w7DHv0TBj","Stargazing","spotify:artist:3bO19AOone0ubCsfDXDtYt","Myles Smith","2024-05-10","https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a","1","1","172533","https://p.scdn.co/mp3-preview/e645f231787fd914d1cc263644dd7839a2260ef7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","GBARL2400510","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:2uXlHCUbq9OMUwx3hrk06o","Riptide","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","spotify:album:2biVG6BYnVVSwLYd1OjbPT","Dream Your Life Away (Deluxe Edition)","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","2014-08-05","https://i.scdn.co/image/ab67616d0000b2737cffb8896928039a0a10e4e7","1","4","204280","https://p.scdn.co/mp3-preview/451bfb3a8be724d19e92ba5d0764126a10b8f64e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","AULI01385760","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Snowman","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:2vcGYJcPfXUmCdcXXqqukg","Everyday Is Christmas (Deluxe Edition)","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2018-11-01","https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8","1","3","165900","https://p.scdn.co/mp3-preview/a936030efc27a4fc52d8c42b20d03ca4cab30836?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USAT21704212","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:2Dct3GykKZ58hpWRFfe2Qd","Heading South","spotify:artist:40ZNYROS4zLfyyBSs2PGe2","Zach Bryan","spotify:album:3Ca58JR3vDDMl5i8QKkWzP","Heading South","spotify:artist:40ZNYROS4zLfyyBSs2PGe2","Zach Bryan","2019-09-30","https://i.scdn.co/image/ab67616d0000b273f9017bcd001d030d46850226","1","1","171692","https://p.scdn.co/mp3-preview/93aa7e2fe20c76296a5d256a8e19187a015fb1c7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","TCAEL1937212","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:2c7z5oRcPBbqRaBY2mLWcf","NEW DROP","spotify:artist:4Gso3d4CscCijv0lmajZWs","Don Toliver","spotify:album:0Kzb3u6kMnOJOZXYFSk33F","HARDSTONE PSYCHO","spotify:artist:4Gso3d4CscCijv0lmajZWs","Don Toliver","2024-06-14","https://i.scdn.co/image/ab67616d0000b273c800e1a4a237cf8f085183c5","3","2","217333","https://p.scdn.co/mp3-preview/41b1ddebb8cf3e6ff600bc1db122de74b390e491?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","USAT22405399","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:51eSHglvG1RJXtL3qI5trr","Slow It Down","spotify:artist:22wbnEMDvgVIAGdFeek6ET","Benson Boone","spotify:album:168CdR21lfn0TTyw1Pkdcm","Fireworks & Rollerblades","spotify:artist:22wbnEMDvgVIAGdFeek6ET","Benson Boone","2024-04-05","https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40","1","3","161831","https://p.scdn.co/mp3-preview/7ed92ba5dc69c703af94b4973bb7eecb3fa3cce1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","USWB12400913","spotify:user:","2024-11-22T13:37:27Z"
"spotify:track:7K3BhSpAxZBznislvUMVtn","Last Night","spotify:artist:4oUHIQIBe0LHzYfvXNW4QM","Morgan Wallen","spotify:album:6i7mF7whyRJuLJ4ogbH2wh","One Thing At A Time","spotify:artist:4oUHIQIBe0LHzYfvXNW4QM","Morgan Wallen","2023-03-03","https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9","1","2","163854","","true","80","USUG12300802","spotify:user:","2024-11-22T13:37:27Z"
