"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:70dYRJuEaDCDTSm0p30shD","One Man's Dream","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","spotify:album:0RBSLWT0Fmm1dVYLXV2zG9","Ultimate Yanni","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","2003-01-21","https://i.scdn.co/image/ab67616d0000b273647a5655494df4501c6eb3aa","2","6","162333","https://p.scdn.co/mp3-preview/bbd7f077585908b8600f56e4ea0fc59a72c0ec9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USPM19301007","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2019-06-24T19:44:45Z"
"spotify:track:6eQJnGuhbnphHdRr2LrEWG","Nostalgia","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","spotify:album:6dMdlfK0kNBcJhadkzPO3n","Keys To Imagination","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","1986-08-18","https://i.scdn.co/image/ab67616d0000b273dad39756e50f4902ea1cd98f","1","3","269266","https://p.scdn.co/mp3-preview/b63b1fe81b26561837ec50f10ba579fda280ceb5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","USPM18601025","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2019-06-24T19:44:59Z"
"spotify:track:2RjWkBt2BE2IEdg1AUM0XL","Until The Last Moment","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","spotify:album:0kWgiCNSrAKepYSjLU9l4F","Collections","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","2008-02-15","https://i.scdn.co/image/ab67616d0000b27388bc24961ddcd8ab4a2e692d","1","2","381426","https://p.scdn.co/mp3-preview/9d72090d7c23e5d1503b92d0d2dc8bc2ddc55a65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","USPM19416030","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2019-06-24T19:45:13Z"
"spotify:track:29fRTIKsJhLUJoldM89GZS","You Need To Calm Down","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:21dd5QyItuoqvPkViQXlKf","You Need To Calm Down","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2019-06-14","https://i.scdn.co/image/ab67616d0000b273d8315d631ef620fbbff03d5b","1","1","171386","","false","10","USUG11901470","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2019-07-11T12:05:32Z"
"spotify:track:2RdXrcZxUenultEUHKKzDG","Standing In Motion","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","spotify:album:79CkQrncB01Wc41FhBSALx","The Essential Yanni","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","1986","https://i.scdn.co/image/ab67616d0000b273dc1816b9b1361c11ad2b31d3","2","11","320306","https://p.scdn.co/mp3-preview/62e1902c8762c19c2c2cd88b98e8eecbb986539e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USPM18701022","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2019-07-29T21:33:46Z"
"spotify:track:1TmM5GhMzUnt4mxq3JiLgP","Standing in Motion (Live)","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","spotify:album:2dsoUbAB66W9vDKrQZCVAm","The Dream Concert: Live from the Great Pyramids of Egypt","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","2016-06-03","https://i.scdn.co/image/ab67616d0000b273530b64dc81b129e383a58c4b","1","9","109400","https://p.scdn.co/mp3-preview/74e88aeb1457ca4430b16afaf71b1dfeb3d8453a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USQX91503512","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2019-07-29T21:33:51Z"
"spotify:track:2C5Ex3CUYk1Gyz220YatVm","Standing in Motion - Remastered","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","spotify:album:4VwdhWts3jKVbbGwXkN36N","Yanni - Live at the Acropolis - 25th Anniversary Deluxe Edition (Remastered)","spotify:artist:72qxDp6R6v22pai96pZioz","Yanni","2018-11-16","https://i.scdn.co/image/ab67616d0000b27325524d27504c9b1d5e8c6ff2","1","7","389666","https://p.scdn.co/mp3-preview/41e7c442a743272af3654900ed8ea80120fa551c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USSM11806928","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2019-07-29T21:33:56Z"
"spotify:track:4ETbHYS9HC0V5PKIshtv6i","More Love","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","spotify:album:52fzvqGSm991mT6pBgAS6g","More Love - Songs from Little Voice Season One","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","2020-09-04","https://i.scdn.co/image/ab67616d0000b273da313ff0ee1a50bee49dfc72","1","2","230146","https://p.scdn.co/mp3-preview/5c41897831c0d79bc15c4589e0574929e22a1895?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USSM12005235","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2020-11-17T18:14:22Z"
"spotify:track:11BKm0j4eYoCPPpCONAVwA","Bloody Mary","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:5maeycU97NHBgwRr2h2A4O","Born This Way (Special Edition)","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2011-01-01","https://i.scdn.co/image/ab67616d0000b273a47c0e156ea3cebe37fdcab8","1","8","244760","","false","71","USUM71106449","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-01-21T15:26:08Z"
"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Unholy (feat. Kim Petras)","spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J","Sam Smith, Kim Petras","spotify:album:0gX9tkL5njRax8ymWcXARi","Unholy (feat. Kim Petras)","spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J","Sam Smith, Kim Petras","2022-09-22","https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4","1","1","156943","","false","77","GBUM72205415","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-01-21T15:27:08Z"
"spotify:track:0oWraSo5ASJ0h1BEagTyEw","Hold My Hand","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:4o7oZoaZrwElXdNXfBXsqe","Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2022-05-03","https://i.scdn.co/image/ab67616d0000b273b7e7edfee5626b7b1f15192a","1","1","225300","","false","67","USUM72206231","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-01-21T15:27:28Z"
"spotify:track:14gdERIqymApVn9vcsbmZ3","Never Be Like You (feat. Kai)","spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:6xHUXzrfhFgnIv86EBR3Ml","Flume, kai","spotify:album:3YdcPn5JwV8GPkmfyv0dKg","Skin","spotify:artist:6nxWCVXbOlEVRexSbLsTer","Flume","2016-05-27","https://i.scdn.co/image/ab67616d0000b2731f5401ac1d92b898aebde996","1","2","234909","https://p.scdn.co/mp3-preview/e27486d20eb1ffd4d844cdb0e084c1d568efeb60?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","AUFF01500784","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-08-29T18:04:07Z"
"spotify:track:1EKi1hJHp8qXeMQtVVtT6o","Manike Mage Hithe - Hindi Version","spotify:artist:50thCBDfS2n5li3QyBy5N1","Muzistar","spotify:album:1slMXXDAXAzIVvHgv4yVC8","Manike Mage Hithe (Hindi version)","spotify:artist:50thCBDfS2n5li3QyBy5N1","Muzistar","2021-07-30","https://i.scdn.co/image/ab67616d0000b273c322f7ea94582a040a4bfa3e","1","1","190099","https://p.scdn.co/mp3-preview/270561da2dde6246204bb5eda91f94aff1eb919e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","INV790000972","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-08-29T18:14:11Z"
"spotify:track:5KqldkCunQ2rWxruMEtGh0","The Gambler","spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4","Kenny Rogers","spotify:album:3XdvQjIMjdwxRivZrg1ziJ","The Gambler","spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4","Kenny Rogers","1978-11-20","https://i.scdn.co/image/ab67616d0000b273c289ed4316aaab5a5b7376c1","1","1","214880","","false","73","USCN17800055","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-09-11T03:52:40Z"
"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Shape of You","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","4","233712","https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","GBAHS1600463","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-09-11T13:21:01Z"
"spotify:track:4aVuWgvD0X63hcOCnZtNFA","Hold the Line","spotify:artist:0PFtn5NtBbbUNbU9EAmIWF","TOTO","spotify:album:1mnu4hYvdwQgZXcNvtJ3D3","Toto","spotify:artist:0PFtn5NtBbbUNbU9EAmIWF","TOTO","1978-10-10","https://i.scdn.co/image/ab67616d0000b273f903e62767a0e22e33b7af83","1","9","235546","https://p.scdn.co/mp3-preview/11e480955e46f3b6b5c1e0b6c28db18c25c1e73e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USSM17800444","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-09-19T23:01:17Z"
"spotify:track:44CZRkOxv7UItaAUmh8PgN","Doses & Mimosas","spotify:artist:00dwwnz3V4kRfu3UFYpJLz","Cherub","spotify:album:070DVvXuLD3fM3KYs47tas","Year of the Caprese","spotify:artist:00dwwnz3V4kRfu3UFYpJLz","Cherub","2014","https://i.scdn.co/image/ab67616d0000b2738544567bdc5afbafaffc3449","1","6","323253","https://p.scdn.co/mp3-preview/277f132ddb414e324cc6a65c463a6069e3b51150?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USSM11306037","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-09-19T23:01:28Z"
"spotify:track:5pD9x23lsoQr464mlmaKNJ","Chained To The Rhythm","spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:4ryoUS0W8qXokfMxrlJt6O","Katy Perry, Skip Marley","spotify:album:1eKkyO5UKGXBfbgatavAFR","Chained To The Rhythm","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2017-02-10","https://i.scdn.co/image/ab67616d0000b27391ce1af04bf6e894879784f4","1","1","237915","","false","0","USUM71700560","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-11-09T23:13:22Z"
"spotify:track:0juMU08O9byWiRBtKM1j5E","Circle of Life/Nants' Ingonyama","spotify:artist:5klp9VmF0Os0ytBwXBy8Tf, spotify:artist:0zp9qNDSeYi3QEodhcKAAA","Lindiwe Mkhize, Lebo M.","spotify:album:7e8y48Z2fkJNGBOKSECCeS","The Lion King (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2019-07-11","https://i.scdn.co/image/ab67616d0000b2736eb04fff9fd19fd8f65b86e1","1","1","241800","","false","54","USWD11993785","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-11-10T00:39:37Z"
