"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:16Ldvr8SKdenSlADkLsdYF","Billionaire (feat. Bruno Mars)","spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Travie McCoy, Bruno Mars","spotify:album:1Bv1RMxZzd9X6KPnOVZGRE","Billionaire (feat. Bruno Mars)","spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG","Travie McCoy","2010-03-09","https://i.scdn.co/image/ab67616d0000b2737e2ef595500e31bc4ba32b04","1","1","211162","https://p.scdn.co/mp3-preview/61e454b8bc489fd1e1aca07cdaf6b37dd7bdee8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USAT21000256","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:43:50Z"
"spotify:track:2iMMvwzq3AyHcE5qm85Qva","Luv Jones","spotify:artist:462T0buQ5ScBUQCRpodDRf, spotify:artist:0Bcp6BnrbGucLguN2G5ERK, spotify:artist:1PryMSya1JnSAlcwYawCxp","Charles Bradley, LaRose Jackson, Menahan Street Band","spotify:album:0MacRyoLEmxdMieklFAVM2","Black Velvet","spotify:artist:462T0buQ5ScBUQCRpodDRf","Charles Bradley","2018-11-09","https://i.scdn.co/image/ab67616d0000b2732503e900606cf49d428bb848","1","2","231160","https://p.scdn.co/mp3-preview/1eef05f74c901f7cb564da711b5b1fdfd425e949?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US4GZ1805402","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:44:29Z"
"spotify:track:6Iocm6VMu6bVNYwiDoyQFW","Coming Home","spotify:artist:2QYEvpsWUOjqaYuxDPTCmV, spotify:artist:4utLUGcTvOJFr6aqIJtYWV","Diddy - Dirty Money, Skylar Grey","spotify:album:2psjRixnoePs8ZqE8cuU5Z","Last Train To Paris","spotify:artist:2QYEvpsWUOjqaYuxDPTCmV","Diddy - Dirty Money","2010-01-01","https://i.scdn.co/image/ab67616d0000b2730b1cfc3df4d9d5d4cbce9208","1","15","238693","","false","64","USUM71027542","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:44:48Z"
"spotify:track:3V0PeMg2mhbYRtk9bioAwF","I Swear","spotify:artist:1B8ySGDAiXTCvnJNH4HSCG","All-4-One","spotify:album:0OrEq5JeWVzislPoSg0fzZ","Rhino Hi-Five: All-4-One","spotify:artist:1B8ySGDAiXTCvnJNH4HSCG","All-4-One","2005-04-19","https://i.scdn.co/image/ab67616d0000b273bd8703edf841569ca19d86b3","1","2","259853","https://p.scdn.co/mp3-preview/261d429233ad5f69295d41d5a7a115a9b79c59ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAT29400058","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:45:01Z"
"spotify:track:5rgy6ghBq1eRApCkeUdJXf","We Are Young (feat. Janelle Monáe)","spotify:artist:5nCi3BB41mBaMH9gfr6Su0, spotify:artist:6ueGR6SWhUJfvEhqkvMsVs","fun., Janelle Monáe","spotify:album:7m7F7SQ3BXvIpvOgjW51Gp","Some Nights","spotify:artist:5nCi3BB41mBaMH9gfr6Su0","fun.","2012-02-14","https://i.scdn.co/image/ab67616d0000b273a036e1724bc7f2bab15cfda8","1","3","250626","https://p.scdn.co/mp3-preview/71127da3ad33d0423fb257f079a2333caec0b0bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USAT21101399","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:45:11Z"
"spotify:track:6N9uyMZf9pbNOuomveWscp","I Wanna Be Down","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","spotify:album:2yHJoGH0mIqYVAHUFKJcZ6","Brandy","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","1994","https://i.scdn.co/image/ab67616d0000b273631fa0b99b2d12e9ecd4ae72","1","4","291666","https://p.scdn.co/mp3-preview/c1d733f339a65b332def005587c18a2ee1bea7c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USAT20901760","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:47:03Z"
"spotify:track:7y9iMe8SOB6z3NoHE2OfXl","Bad At Love","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","spotify:album:7GjG91tyHQNGEHzKJaqOi0","hopeless fountain kingdom (Deluxe)","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","2017-06-02","https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210","1","11","181279","","false","20","USUM71702220","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:47:33Z"
"spotify:track:3U4isOIWM3VvDubwSI3y7a","All of Me","spotify:artist:5y2Xq6xcjJb2jVM54GHK3t","John Legend","spotify:album:4OTAx9un4e6NfoHuVRiOrC","Love In The Future (Expanded Edition)","spotify:artist:5y2Xq6xcjJb2jVM54GHK3t","John Legend","2013-08-30","https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78","1","6","269560","https://p.scdn.co/mp3-preview/29f542e5e8b4b6bb7e4e71a52bc3ff35b6b962ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USSM11303954","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:47:43Z"
"spotify:track:694V3efHIeLmVRZIDMGc4O","Superwoman","spotify:artist:3DiDSECUqqY1AuBP8qtaIa","Alicia Keys","spotify:album:6KlxyxhXEDo1LdheFulN7h","As I Am (Expanded Edition)","spotify:artist:3DiDSECUqqY1AuBP8qtaIa","Alicia Keys","2007-11-09","https://i.scdn.co/image/ab67616d0000b273ae33b6bc69fe5405f6884b7e","1","3","274106","https://p.scdn.co/mp3-preview/8fdc7d57680295c23b302e285a584520284b446b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USJAY0700218","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:58:03Z"
"spotify:track:5Nm9ERjJZ5oyfXZTECKmRt","Stay With Me","spotify:artist:2wY79sveU1sp5g7SokKOiI","Sam Smith","spotify:album:08jWgM4vSkTose4blKBWov","In The Lonely Hour","spotify:artist:2wY79sveU1sp5g7SokKOiI","Sam Smith","2014-05-26","https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae","1","3","172723","","false","81","GBUM71308833","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:58:35Z"
