"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6Sy9BUbgFse0n0LPA5lwy5","Sandstorm","spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ","Darude","spotify:album:0Xks5v0dve8Gh2tRHIekjo","Before the Storm, Special Edition","spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ","Darude","2001-01-01","https://i.scdn.co/image/ab67616d0000b273f9ef39657ba18c612641ee6d","1","4","225493","https://p.scdn.co/mp3-preview/9e6a0d658fc0c31398bfc2e56abc54fade24115c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","FISGC9900001","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-11-12T21:39:53Z"
"spotify:track:0HU5JnVaKNTWf6GykV9Zn8","Circle of Life","spotify:artist:6O3ZB5Cz5CNT3wQWouKcNJ, spotify:artist:0zp9qNDSeYi3QEodhcKAAA","Carmen Twillie, Lebo M.","spotify:album:3YA5DdB3wSz4pdfEXoMyRd","The Lion King","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1994-01-01","https://i.scdn.co/image/ab67616d0000b273660aadbda2da6b1c2dd3d1a5","1","1","239146","","false","62","USWD10220440","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-11-12T21:40:09Z"
"spotify:track:4pBuhoBxgwBpkkOhfT6p6N","Tarantella","spotify:artist:5ENS85nZShljwNgg4wFD7D, spotify:artist:7tYjk2vuV96DmlpEHLlw05","Gabry Ponte, KEL","spotify:album:0nxNoLQWFwsRqTfLh7R0sq","Tarantella","spotify:artist:5ENS85nZShljwNgg4wFD7D, spotify:artist:7tYjk2vuV96DmlpEHLlw05","Gabry Ponte, KEL","2024-03-29","https://i.scdn.co/image/ab67616d0000b273315c9cc1a2a34d297d339e86","1","1","145553","https://p.scdn.co/mp3-preview/0350d051b6be08e9bd65094fc1ac41e13a2b200e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","ITV952400288","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-07-20T01:57:41Z"
"spotify:track:48lxT5qJF0yYyf2z4wB4xW","Pedro","spotify:artist:1c3uso4iIeeX3P0bhKaQDq, spotify:artist:124jbwgd8Hh6LW7jAqTa8r, spotify:artist:6EVyI0S0b1Ld2nm37m5x85","Jaxomy, Agatino Romero, Raffaella Carrà","spotify:album:5y6RXjI5VPR0RyInghTbf1","Pedro","spotify:artist:1c3uso4iIeeX3P0bhKaQDq, spotify:artist:124jbwgd8Hh6LW7jAqTa8r, spotify:artist:6EVyI0S0b1Ld2nm37m5x85","Jaxomy, Agatino Romero, Raffaella Carrà","2024-03-29","https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f","1","1","144846","https://p.scdn.co/mp3-preview/ab61513ea36dccfabe595028e7a0ebecf553f77f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","DEE862400427","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-09-22T01:24:58Z"
"spotify:track:7fZBQnc0zXwVybgCIrQQil","Belly Dancer","spotify:artist:5rGrDvrLOV2VV8SCFVGWlj, spotify:artist:0Upxnyh9nIUNSOmNE8WF4R","Imanbek, BYOR","spotify:album:2npvQTpyjLtapBWTNTNlqn","Belly Dancer","spotify:artist:5rGrDvrLOV2VV8SCFVGWlj, spotify:artist:0Upxnyh9nIUNSOmNE8WF4R","Imanbek, BYOR","2022-02-18","https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38","1","1","151475","https://p.scdn.co/mp3-preview/952281a63dd401949d1bbd83b3b51c7f7ae551cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","NLZ542200165","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-10-05T23:37:52Z"
"spotify:track:3BKD1PwArikchz2Zrlp1qi","Baby Don't Hurt Me","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:1zNqDE7qDGCsyzJwohVaoX, spotify:artist:6AMd49uBDJfhf30Ak2QR5s","David Guetta, Anne-Marie, Coi Leray","spotify:album:327tc3Eruk1HP1w62iqROy","Baby Don't Hurt Me","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:1zNqDE7qDGCsyzJwohVaoX, spotify:artist:6AMd49uBDJfhf30Ak2QR5s","David Guetta, Anne-Marie, Coi Leray","2023-04-06","https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a","1","1","140017","https://p.scdn.co/mp3-preview/a8f2e176e17e0f6298b42ef8e96118318fdd2b89?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","UKWLG2300016","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-10-26T23:57:04Z"
"spotify:track:5pD9x23lsoQr464mlmaKNJ","Chained To The Rhythm","spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:4ryoUS0W8qXokfMxrlJt6O","Katy Perry, Skip Marley","spotify:album:1eKkyO5UKGXBfbgatavAFR","Chained To The Rhythm","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2017-02-10","https://i.scdn.co/image/ab67616d0000b27391ce1af04bf6e894879784f4","1","1","237915","","false","0","USUM71700560","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-11-09T23:13:22Z"
"spotify:track:0juMU08O9byWiRBtKM1j5E","Circle of Life/Nants' Ingonyama","spotify:artist:5klp9VmF0Os0ytBwXBy8Tf, spotify:artist:0zp9qNDSeYi3QEodhcKAAA","Lindiwe Mkhize, Lebo M.","spotify:album:7e8y48Z2fkJNGBOKSECCeS","The Lion King (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2019-07-11","https://i.scdn.co/image/ab67616d0000b2736eb04fff9fd19fd8f65b86e1","1","1","241800","","false","54","USWD11993785","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-11-10T00:39:37Z"
"spotify:track:08QaHlMPWuO5PUxjl61bXn","He's a Pirate","spotify:artist:03GruNQP8X25PCoWzdvIGZ","Klaus Badelt","spotify:album:4Qe057XqKloVNhnPohj6Yo","Pirates of the Caribbean: The Curse of the Black Pearl (Original Motion Picture Soundtrack)","spotify:artist:03GruNQP8X25PCoWzdvIGZ","Klaus Badelt","2003-07-22","https://i.scdn.co/image/ab67616d0000b27338786c7492ac252797bb2648","1","15","90426","","false","64","USWD10321341","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-11-10T00:43:43Z"
