"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Thunder","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","10","187146","","false","84","USUM71704167","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-11T02:55:13Z"
"spotify:track:3LlAyCYU26dvFZBDUIMb7a","Demons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6htgf3qv7vGcsdxLCDxKp8","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a","1","4","175200","","false","72","USUM71201071","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-11T02:55:47Z"
"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Believer","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","4","204346","","false","85","USUM71700626","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-11T02:55:59Z"
"spotify:track:2G6ovzv7TOm8lZL1kQlYi8","Flaunt It - Radio Edit","spotify:artist:1umoTEAL97Q6OAS1KX2RX3, spotify:artist:3Nt2NcCHdJFvvSoowWH4jL","TV Rock, Seany B","spotify:album:0o9NfqoCvNWMsh81Zh3yDw","Flaunt It","spotify:artist:1umoTEAL97Q6OAS1KX2RX3","TV Rock","2006-02-19","https://i.scdn.co/image/ab67616d0000b273fc65bce09a0b579c40098353","1","1","208960","","true","41","AUBM00600021","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-09-12T22:17:31Z"
"spotify:track:7CHi4DtfK4heMlQaudCuHK","Lose Control","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:2nm38smINjms1LtczR0Cei","MEDUZA, Becky Hill, Goodboys","spotify:album:1qSOaTvsCOyFJya3v1UzkP","Lose Control","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:2nm38smINjms1LtczR0Cei","MEDUZA, Becky Hill, Goodboys","2019-10-11","https://i.scdn.co/image/ab67616d0000b273d43c59e52d6a8032a4e27fc4","1","1","168387","","false","69","DEUM71905792","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-09-13T00:14:27Z"
"spotify:track:7qEHsqek33rTcFNT9PFqLf","Someone You Loved","spotify:artist:4GNC7GD6oZMSxPGyXy4MNB","Lewis Capaldi","spotify:album:5658aM19fA3JVwTK6eQX70","Divinely Uninspired To A Hellish Extent","spotify:artist:4GNC7GD6oZMSxPGyXy4MNB","Lewis Capaldi","2019-05-17","https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2","1","4","182160","","false","86","DEUM71807062","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-12-21T03:12:34Z"
"spotify:track:2d7139N7CJ9eJmGVE42Y44","Carmina Burana: O Fortuna","spotify:artist:4LXxsm5BF85PWnQ1dUDAze, spotify:artist:7GUhTBqD7CAbbIjjBd0SdN, spotify:artist:2dfDjeZroUd3LWmSFrAZCD, spotify:artist:3PfJE6ebCbCHeuqO4BfNeA","Carl Orff, London Philharmonic Choir, David Parry, London Philharmonic Orchestra","spotify:album:0bgjJ99UFbk0yBOzjJl7cq","The 50 Greatest Pieces of Classical Music","spotify:artist:0LyfQWJT6nXafLPZqxe9Of, spotify:artist:2dfDjeZroUd3LWmSFrAZCD, spotify:artist:3PfJE6ebCbCHeuqO4BfNeA","Various Artists, David Parry, London Philharmonic Orchestra","2009-11-23","https://i.scdn.co/image/ab67616d0000b27376206bd8de3a477aafd7ba83","1","8","162773","https://p.scdn.co/mp3-preview/83ab076e51ec4e35644e9a71f41308c9dde1b2da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","SEWDL9750008","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-10-22T00:57:46Z"
"spotify:track:6Qn5zhYkTa37e91HC1D7lb","Whatever It Takes","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","3","201240","","false","81","USUM71703515","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-19T21:13:15Z"
"spotify:track:39lnzOIUCSNaQmgBHoz7rt","Everyday","spotify:artist:3wYyutjgII8LJVVOLrGI0D, spotify:artist:4r7JUeiYy24L7BuzCq9EjR","Buddy Holly, The Crickets","spotify:album:4Qy0SOU9Jg7Td10K68SanP","Buddy Holly","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","1958","https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416","1","7","129120","","false","62","USMC15703105","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-07-30T23:44:01Z"
"spotify:track:3MytWN8L7shNYzGl4tAKRp","Sparks Fly (Taylor’s Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:5AEDGbliTTfjOB8TSm1sxt","Speak Now (Taylor's Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2023-07-07","https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481","1","2","261230","","false","69","USUG12302074","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-07-08T00:19:51Z"
