"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4oKhxhw0bn3yzXosYHBFTF","Angel","spotify:artist:4NgNsOXSwIzXlUIJcpnNUp","Sarah McLachlan","spotify:album:5TP5jFpfWavPWtrLIWADAJ","Surfacing","spotify:artist:4NgNsOXSwIzXlUIJcpnNUp","Sarah McLachlan","1995-07-15","https://i.scdn.co/image/ab67616d0000b273f3143d2ac138186b9f40e316","1","7","270400","https://p.scdn.co/mp3-preview/d99e88841f6ce5e447db5a7217109ed06bc25af9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","CAN119700089","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-15T21:38:06Z"
"spotify:track:6bru3XYjeUI7DBx8e6TXYJ","When She Loved Me","spotify:artist:4NgNsOXSwIzXlUIJcpnNUp","Sarah McLachlan","spotify:album:4NnHzjGdeaHUD4eeXcMNQJ","Rarities, B-Sides & Other Stuff, Vol. 2","spotify:artist:4NgNsOXSwIzXlUIJcpnNUp","Sarah McLachlan","2008-04-29","https://i.scdn.co/image/ab67616d0000b273f40c821cb914cf495cd8bc27","1","5","184520","https://p.scdn.co/mp3-preview/f678167886946358bce3865420046bfee96ae6b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USWD10110114","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-15T21:38:16Z"
"spotify:track:4ETbHYS9HC0V5PKIshtv6i","More Love","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","spotify:album:52fzvqGSm991mT6pBgAS6g","More Love - Songs from Little Voice Season One","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","2020-09-04","https://i.scdn.co/image/ab67616d0000b273da313ff0ee1a50bee49dfc72","1","2","230146","https://p.scdn.co/mp3-preview/5c41897831c0d79bc15c4589e0574929e22a1895?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USSM12005235","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-15T21:39:25Z"
"spotify:track:0I7tOesrslHwcK4CgBWX2t","Ghost Light","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","spotify:album:52fzvqGSm991mT6pBgAS6g","More Love - Songs from Little Voice Season One","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","2020-09-04","https://i.scdn.co/image/ab67616d0000b273da313ff0ee1a50bee49dfc72","1","5","258613","https://p.scdn.co/mp3-preview/f2a29b114873ebac8bce6edb55d5cead2242dce3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","USSM12005238","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-15T21:39:48Z"
"spotify:track:11y8GSP2ASv8S9n0FiiDva","Angel Of The Morning","spotify:artist:4L1z1IcfK7lbqx8izGHaw5","Juice Newton","spotify:album:13TOuCZy3QU2Tt1llKPUqc","Juice","spotify:artist:4L1z1IcfK7lbqx8izGHaw5","Juice Newton","1981-01-01","https://i.scdn.co/image/ab67616d0000b273662ce40b359cf7f6990fbee8","1","1","250440","","false","62","USCN18100023","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-09-22T01:25:10Z"
